sale,SKU,date,quantity_sold,brand,price,cost,store,revenue,profit
1168,HL1001,2/5/2018,4,LG,2600,1170,Fortaleza,10400,5720
1169,HL1005,2/5/2018,2,Canon,1500,710,Recife,3000,1580
1170,HL1024,2/5/2018,1,Acer,2400,1610,Campinas,2400,790
1171,HL1009,2/5/2018,5,Motorola,1400,980,Fortaleza,7000,2100
1172,HL1010,2/5/2018,2,Apple,1900,890,Fortaleza,3800,2020
1173,HL1001,2/5/2018,3,LG,2600,1590,Rio de Janeiro,7800,3030
1174,HL1001,2/5/2018,4,LG,2600,1090,Campinas,10400,6040
1175,HL1019,2/5/2018,1,Apple,6500,2930,São Paulo,6500,3570
1176,HL1021,2/5/2018,5,Samsung,3000,1770,Recife,15000,6150
1177,HL1002,2/5/2018,2,Apple,2500,1530,Salvador,5000,1940
1178,HL1012,2/5/2018,1,Dell,5500,3630,Curitiba,5500,1870
1179,HL1018,2/5/2018,2,Xiaomi,1200,540,São Paulo,2400,1320
1180,HL1008,2/5/2018,5,Philco,2000,920,Fortaleza,10000,5400
1181,HL1008,2/5/2018,3,Philco,2000,1140,Guarulhos,6000,2580
1182,HL1005,2/5/2018,2,Canon,1500,770,Porto Alegre,3000,1460
1183,HL1005,2/5/2018,3,Canon,1500,810,São Paulo,4500,2070
1184,HL1021,2/5/2018,5,Samsung,3000,1860,Fortaleza,15000,5700
1185,HL1015,2/5/2018,2,Sony,700,460,Curitiba,1400,480
1186,HL1001,2/5/2018,4,LG,2600,1300,Niterói,10400,5200
1187,HL1006,2/5/2018,1,Samsung,1400,700,São Paulo,1400,700
1188,HL1015,2/5/2018,4,Sony,700,370,Salvador,2800,1320
1189,HL1005,2/5/2018,3,Canon,1500,1050,Fortaleza,4500,1350
1190,HL1007,2/5/2018,2,Dell,2300,1220,Porto Alegre,4600,2160
1191,HL1021,2/5/2018,2,Samsung,3000,1950,São Paulo,6000,2100
1192,HL1001,2/5/2018,5,LG,2600,1510,Porto Alegre,13000,5450
1193,HL1008,2/6/2018,4,Philco,2000,1240,Campinas,8000,3040
1194,HL1015,2/6/2018,2,Sony,700,480,Recife,1400,440
1195,HL1021,2/6/2018,4,Samsung,3000,1350,Belo Horizonte,12000,6600
1196,HL1015,2/6/2018,3,Sony,700,430,Niterói,2100,810
1197,HL1021,2/6/2018,3,Samsung,3000,1350,Porto Alegre,9000,4950
1198,HL1007,2/6/2018,2,Dell,2300,1150,Curitiba,4600,2300
1199,HL1013,2/6/2018,5,Nikon,1550,780,Campinas,7750,3850
1200,HL1005,2/6/2018,4,Canon,1500,1020,São Paulo,6000,1920
1201,HL1018,2/6/2018,1,Xiaomi,1200,520,Recife,1200,680
1202,HL1023,2/6/2018,2,Samsung,1500,750,Curitiba,3000,1500
1203,HL1013,2/6/2018,3,Nikon,1550,740,Rio de Janeiro,4650,2430
1204,HL1005,2/6/2018,1,Canon,1500,800,São Paulo,1500,700
1205,HL1009,2/6/2018,1,Motorola,1400,570,Campinas,1400,830
1206,HL1020,2/6/2018,2,Motorola,1500,690,Guarulhos,3000,1620
1207,HL1013,2/6/2018,4,Nikon,1550,820,Recife,6200,2920
1208,HL1024,2/6/2018,2,Acer,2400,1420,São Paulo,4800,1960
1209,HL1001,2/6/2018,2,LG,2600,1790,Recife,5200,1620
1210,HL1018,2/6/2018,2,Xiaomi,1200,800,Salvador,2400,800
1211,HL1005,2/6/2018,3,Canon,1500,830,São Paulo,4500,2010
1212,HL1005,2/6/2018,4,Canon,1500,620,Recife,6000,3520
1213,HL1015,2/6/2018,4,Sony,700,430,Rio de Janeiro,2800,1080
1214,HL1015,2/6/2018,4,Sony,700,370,Porto Alegre,2800,1320
1215,HL1001,2/7/2018,1,LG,2600,1690,Goiânia,2600,910
1216,HL1007,2/7/2018,4,Dell,2300,940,Rio de Janeiro,9200,5440
1217,HL1020,2/7/2018,3,Motorola,1500,660,Belo Horizonte,4500,2520
1218,HL1005,2/7/2018,1,Canon,1500,980,São Paulo,1500,520
1219,HL1001,2/7/2018,3,LG,2600,1640,Porto Alegre,7800,2880
1220,HL1024,2/7/2018,3,Acer,2400,1060,Recife,7200,4020
1221,HL1009,2/7/2018,2,Motorola,1400,700,São Paulo,2800,1400
1222,HL1014,2/7/2018,5,Samsung,1100,750,Belo Horizonte,5500,1750
1223,HL1009,2/7/2018,1,Motorola,1400,570,São Paulo,1400,830
1224,HL1020,2/7/2018,2,Motorola,1500,870,Salvador,3000,1260
1225,HL1008,2/7/2018,3,Philco,2000,960,Porto Alegre,6000,3120
1226,HL1008,2/7/2018,5,Philco,2000,1300,Goiânia,10000,3500
1227,HL1001,2/7/2018,2,LG,2600,1770,São Paulo,5200,1660
1228,HL1008,2/7/2018,5,Philco,2000,1280,São Paulo,10000,3600
1229,HL1006,2/7/2018,3,Samsung,1400,760,Curitiba,4200,1920
1230,HL1008,2/7/2018,3,Philco,2000,1080,São Paulo,6000,2760
1231,HL1020,2/7/2018,1,Motorola,1500,930,São Paulo,1500,570
1232,HL1009,2/7/2018,3,Motorola,1400,880,São Paulo,4200,1560
1233,HL1008,2/7/2018,4,Philco,2000,1280,São Paulo,8000,2880
1234,HL1015,2/7/2018,1,Sony,700,470,Belo Horizonte,700,230
1235,HL1013,2/7/2018,4,Nikon,1550,1010,Niterói,6200,2160
1236,HL1001,2/7/2018,3,LG,2600,1430,Rio de Janeiro,7800,3510
1237,HL1006,2/7/2018,2,Samsung,1400,730,Salvador,2800,1340
1238,HL1018,2/7/2018,1,Xiaomi,1200,600,São Paulo,1200,600
1239,HL1007,2/8/2018,4,Dell,2300,1060,Rio de Janeiro,9200,4960
1240,HL1015,2/8/2018,5,Sony,700,470,Recife,3500,1150
1241,HL1007,2/8/2018,5,Dell,2300,1450,São Paulo,11500,4250
1242,HL1018,2/8/2018,1,Xiaomi,1200,730,Niterói,1200,470
1243,HL1015,2/8/2018,2,Sony,700,280,São Paulo,1400,840
1244,HL1002,2/8/2018,3,Apple,2500,1100,Guarulhos,7500,4200
1245,HL1005,2/8/2018,5,Canon,1500,770,Rio de Janeiro,7500,3650
1246,HL1009,2/8/2018,2,Motorola,1400,940,Recife,2800,920
1247,HL1019,2/8/2018,5,Apple,6500,2800,Curitiba,32500,18500
1248,HL1012,2/8/2018,1,Dell,5500,3360,Recife,5500,2140
1249,HL1001,2/8/2018,1,LG,2600,1330,São Paulo,2600,1270
1250,HL1024,2/8/2018,4,Acer,2400,1100,Goiânia,9600,5200
1251,HL1002,2/8/2018,3,Apple,2500,1330,Belo Horizonte,7500,3510
1252,HL1019,2/8/2018,5,Apple,6500,3710,Curitiba,32500,13950
1253,HL1008,2/8/2018,5,Philco,2000,1120,Porto Alegre,10000,4400
1254,HL1018,2/8/2018,3,Xiaomi,1200,740,Campinas,3600,1380
1255,HL1001,2/8/2018,4,LG,2600,1560,Rio de Janeiro,10400,4160
1256,HL1023,2/9/2018,4,Samsung,1500,720,Salvador,6000,3120
1257,HL1002,2/9/2018,3,Apple,2500,1180,Rio de Janeiro,7500,3960
1258,HL1018,2/9/2018,1,Xiaomi,1200,740,Salvador,1200,460
1259,HL1019,2/9/2018,4,Apple,6500,3250,Rio de Janeiro,26000,13000
1260,HL1024,2/9/2018,2,Acer,2400,1250,Porto Alegre,4800,2300
1261,HL1015,2/9/2018,1,Sony,700,420,Guarulhos,700,280
1262,HL1021,2/9/2018,5,Samsung,3000,1770,São Paulo,15000,6150
1263,HL1023,2/9/2018,4,Samsung,1500,630,Goiânia,6000,3480
1264,HL1019,2/9/2018,1,Apple,6500,2730,Goiânia,6500,3770
1265,HL1002,2/9/2018,2,Apple,2500,1750,Guarulhos,5000,1500
1266,HL1008,2/9/2018,2,Philco,2000,1260,São Paulo,4000,1480
1267,HL1015,2/9/2018,1,Sony,700,370,Guarulhos,700,330
1268,HL1005,2/9/2018,1,Canon,1500,1010,Salvador,1500,490
1269,HL1024,2/9/2018,4,Acer,2400,1300,Belo Horizonte,9600,4400
1270,HL1001,2/9/2018,5,LG,2600,1270,Guarulhos,13000,6650
1271,HL1009,2/9/2018,4,Motorola,1400,850,Rio de Janeiro,5600,2200
1272,HL1001,2/9/2018,3,LG,2600,1400,São Paulo,7800,3600
1273,HL1024,2/9/2018,4,Acer,2400,1100,São Paulo,9600,5200
1274,HL1008,2/9/2018,3,Philco,2000,860,São Paulo,6000,3420
1275,HL1009,2/10/2018,4,Motorola,1400,630,Recife,5600,3080
1276,HL1007,2/10/2018,2,Dell,2300,1310,São Paulo,4600,1980
1277,HL1013,2/10/2018,5,Nikon,1550,780,Rio de Janeiro,7750,3850
1278,HL1019,2/10/2018,3,Apple,6500,2670,São Paulo,19500,11490
1279,HL1024,2/10/2018,4,Acer,2400,1680,São Paulo,9600,2880
1280,HL1009,2/10/2018,5,Motorola,1400,810,Rio de Janeiro,7000,2950
1281,HL1007,2/10/2018,3,Dell,2300,1130,São Paulo,6900,3510
1282,HL1005,2/10/2018,5,Canon,1500,960,Fortaleza,7500,2700
1283,HL1013,2/10/2018,5,Nikon,1550,790,São Paulo,7750,3800
1284,HL1018,2/10/2018,2,Xiaomi,1200,610,Guarulhos,2400,1180
1285,HL1001,2/10/2018,2,LG,2600,1610,Fortaleza,5200,1980
1286,HL1021,2/10/2018,4,Samsung,3000,1530,São Paulo,12000,5880
1287,HL1005,2/10/2018,4,Canon,1500,750,Salvador,6000,3000
1288,HL1007,2/10/2018,4,Dell,2300,1010,Campinas,9200,5160
1289,HL1008,2/10/2018,3,Philco,2000,860,Fortaleza,6000,3420
1290,HL1009,2/10/2018,1,Motorola,1400,850,São Paulo,1400,550
1291,HL1007,2/10/2018,2,Dell,2300,1540,Porto Alegre,4600,1520
1292,HL1012,2/10/2018,3,Dell,5500,3630,São Paulo,16500,5610
1293,HL1007,2/10/2018,4,Dell,2300,1450,Rio de Janeiro,9200,3400
1294,HL1001,2/10/2018,3,LG,2600,1380,Recife,7800,3660
1295,HL1002,2/10/2018,5,Apple,2500,1380,Rio de Janeiro,12500,5600
1296,HL1021,2/11/2018,4,Samsung,3000,1470,Rio de Janeiro,12000,6120
1297,HL1002,2/11/2018,2,Apple,2500,1600,Campinas,5000,1800
1298,HL1001,2/11/2018,5,LG,2600,1610,Nova Iguaçu,13000,4950
1299,HL1009,2/11/2018,4,Motorola,1400,630,Porto Alegre,5600,3080
1300,HL1023,2/11/2018,2,Samsung,1500,740,Recife,3000,1520
1301,HL1007,2/11/2018,4,Dell,2300,1360,São Paulo,9200,3760
1302,HL1001,2/11/2018,5,LG,2600,1350,Porto Alegre,13000,6250
1303,HL1021,2/11/2018,2,Samsung,3000,1320,Rio de Janeiro,6000,3360
1304,HL1004,2/11/2018,4,Apple,1750,1000,Rio de Janeiro,7000,3000
1305,HL1007,2/11/2018,4,Dell,2300,970,Recife,9200,5320
1306,HL1005,2/11/2018,2,Canon,1500,780,Fortaleza,3000,1440
1307,HL1003,2/11/2018,2,Samsung,4500,3150,São Paulo,9000,2700
1308,HL1009,2/11/2018,1,Motorola,1400,660,São Paulo,1400,740
1309,HL1015,2/11/2018,2,Sony,700,390,São Paulo,1400,620
1310,HL1003,2/11/2018,1,Samsung,4500,2160,Rio de Janeiro,4500,2340
1311,HL1005,2/11/2018,4,Canon,1500,960,Rio de Janeiro,6000,2160
1312,HL1005,2/12/2018,5,Canon,1500,900,Curitiba,7500,3000
1313,HL1004,2/12/2018,4,Apple,1750,1120,São Paulo,7000,2520
1314,HL1014,2/12/2018,3,Samsung,1100,680,Belo Horizonte,3300,1260
1315,HL1024,2/12/2018,3,Acer,2400,1250,Goiânia,7200,3450
1316,HL1007,2/12/2018,2,Dell,2300,970,Salvador,4600,2660
1317,HL1018,2/12/2018,4,Xiaomi,1200,710,Recife,4800,1960
1318,HL1021,2/12/2018,1,Samsung,3000,1530,São Paulo,3000,1470
1319,HL1003,2/12/2018,5,Samsung,4500,2970,Belo Horizonte,22500,7650
1320,HL1015,2/12/2018,5,Sony,700,380,São Paulo,3500,1600
1321,HL1015,2/12/2018,2,Sony,700,360,Recife,1400,680
1322,HL1004,2/12/2018,2,Apple,1750,880,Curitiba,3500,1740
1323,HL1018,2/12/2018,4,Xiaomi,1200,660,Salvador,4800,2160
1324,HL1014,2/12/2018,2,Samsung,1100,590,Guarulhos,2200,1020
1325,HL1015,2/12/2018,3,Sony,700,430,São Paulo,2100,810
1326,HL1023,2/12/2018,1,Samsung,1500,720,Fortaleza,1500,780
1327,HL1009,2/12/2018,4,Motorola,1400,600,São Paulo,5600,3200
1328,HL1024,2/12/2018,5,Acer,2400,1390,Fortaleza,12000,5050
1329,HL1015,2/12/2018,1,Sony,700,470,Fortaleza,700,230
1330,HL1001,2/12/2018,4,LG,2600,1720,Rio de Janeiro,10400,3520
1331,HL1009,2/12/2018,3,Motorola,1400,700,Fortaleza,4200,2100
1332,HL1003,2/12/2018,1,Samsung,4500,3110,Rio de Janeiro,4500,1390
1333,HL1010,2/12/2018,5,Apple,1900,1310,Nova Iguaçu,9500,2950
1334,HL1005,2/13/2018,5,Canon,1500,740,Belo Horizonte,7500,3800
1335,HL1009,2/13/2018,2,Motorola,1400,760,Goiânia,2800,1280
1336,HL1021,2/13/2018,2,Samsung,3000,1620,São Paulo,6000,2760
1337,HL1008,2/13/2018,4,Philco,2000,1360,Goiânia,8000,2560
1338,HL1008,2/13/2018,2,Philco,2000,1320,Porto Alegre,4000,1360
1339,HL1014,2/13/2018,2,Samsung,1100,760,Curitiba,2200,680
1340,HL1021,2/13/2018,2,Samsung,3000,1530,Guarulhos,6000,2940
1341,HL1005,2/13/2018,4,Canon,1500,960,Campinas,6000,2160
1342,HL1001,2/13/2018,1,LG,2600,1820,Recife,2600,780
1343,HL1018,2/13/2018,3,Xiaomi,1200,820,São Paulo,3600,1140
1344,HL1009,2/13/2018,1,Motorola,1400,740,São Paulo,1400,660
1345,HL1023,2/13/2018,1,Samsung,1500,1010,Porto Alegre,1500,490
1346,HL1007,2/13/2018,4,Dell,2300,1240,Salvador,9200,4240
1347,HL1011,2/13/2018,1,Samsung,2000,1300,Belo Horizonte,2000,700
1348,HL1024,2/13/2018,3,Acer,2400,1340,São Paulo,7200,3180
1349,HL1008,2/13/2018,2,Philco,2000,1020,São Paulo,4000,1960
1350,HL1001,2/13/2018,3,LG,2600,1400,Curitiba,7800,3600
1351,HL1019,2/14/2018,1,Apple,6500,2670,Recife,6500,3830
1352,HL1009,2/14/2018,1,Motorola,1400,700,Fortaleza,1400,700
1353,HL1015,2/14/2018,2,Sony,700,480,Belo Horizonte,1400,440
1354,HL1021,2/14/2018,4,Samsung,3000,1710,Fortaleza,12000,5160
1355,HL1009,2/14/2018,1,Motorola,1400,600,Porto Alegre,1400,800
1356,HL1007,2/14/2018,1,Dell,2300,1200,Recife,2300,1100
1357,HL1023,2/14/2018,1,Samsung,1500,770,São Paulo,1500,730
1358,HL1007,2/14/2018,1,Dell,2300,990,Rio de Janeiro,2300,1310
1359,HL1013,2/14/2018,4,Nikon,1550,1050,Campinas,6200,2000
1360,HL1001,2/14/2018,1,LG,2600,1770,Recife,2600,830
1361,HL1024,2/14/2018,2,Acer,2400,1150,Guarulhos,4800,2500
1362,HL1014,2/14/2018,2,Samsung,1100,700,São Paulo,2200,800
1363,HL1006,2/14/2018,2,Samsung,1400,940,Fortaleza,2800,920
1364,HL1023,2/14/2018,4,Samsung,1500,620,São Paulo,6000,3520
1365,HL1002,2/14/2018,1,Apple,2500,1630,Fortaleza,2500,870
1366,HL1021,2/14/2018,1,Samsung,3000,1500,São Paulo,3000,1500
1367,HL1015,2/14/2018,2,Sony,700,320,Belo Horizonte,1400,760
1368,HL1011,2/14/2018,2,Samsung,2000,800,Guarulhos,4000,2400
1369,HL1020,2/15/2018,4,Motorola,1500,990,Salvador,6000,2040
1370,HL1002,2/15/2018,2,Apple,2500,1100,Fortaleza,5000,2800
1371,HL1007,2/15/2018,2,Dell,2300,1590,Porto Alegre,4600,1420
1372,HL1007,2/15/2018,1,Dell,2300,1010,Goiânia,2300,1290
1373,HL1015,2/15/2018,1,Sony,700,310,Rio de Janeiro,700,390
1374,HL1008,2/15/2018,1,Philco,2000,1120,Rio de Janeiro,2000,880
1375,HL1013,2/15/2018,5,Nikon,1550,1090,Rio de Janeiro,7750,2300
1376,HL1001,2/15/2018,4,LG,2600,1720,Recife,10400,3520
1377,HL1020,2/15/2018,5,Motorola,1500,920,Curitiba,7500,2900
1378,HL1013,2/15/2018,5,Nikon,1550,1040,São Paulo,7750,2550
1379,HL1001,2/15/2018,2,LG,2600,1560,Salvador,5200,2080
1380,HL1015,2/15/2018,3,Sony,700,400,Fortaleza,2100,900
1381,HL1023,2/15/2018,2,Samsung,1500,620,Rio de Janeiro,3000,1760
1382,HL1009,2/15/2018,5,Motorola,1400,730,Recife,7000,3350
1383,HL1023,2/15/2018,4,Samsung,1500,980,Curitiba,6000,2080
1384,HL1018,2/16/2018,3,Xiaomi,1200,650,São Paulo,3600,1650
1385,HL1001,2/16/2018,5,LG,2600,1330,Curitiba,13000,6350
1386,HL1015,2/16/2018,3,Sony,700,350,São Paulo,2100,1050
1387,HL1001,2/16/2018,4,LG,2600,1480,Campinas,10400,4480
1388,HL1018,2/16/2018,1,Xiaomi,1200,590,Curitiba,1200,610
1389,HL1023,2/16/2018,1,Samsung,1500,900,Nova Iguaçu,1500,600
1390,HL1009,2/16/2018,3,Motorola,1400,810,Salvador,4200,1770
1391,HL1009,2/16/2018,4,Motorola,1400,640,Goiânia,5600,3040
1392,HL1018,2/16/2018,3,Xiaomi,1200,800,São Paulo,3600,1200
1393,HL1009,2/16/2018,4,Motorola,1400,740,Goiânia,5600,2640
1394,HL1001,2/16/2018,1,LG,2600,1330,Salvador,2600,1270
1395,HL1001,2/16/2018,1,LG,2600,1660,Curitiba,2600,940
1396,HL1001,2/16/2018,5,LG,2600,1790,Salvador,13000,4050
1397,HL1001,2/17/2018,4,LG,2600,1720,Guarulhos,10400,3520
1398,HL1003,2/17/2018,1,Samsung,4500,2700,Porto Alegre,4500,1800
1399,HL1021,2/17/2018,4,Samsung,3000,2100,São Paulo,12000,3600
1400,HL1018,2/17/2018,2,Xiaomi,1200,710,São Paulo,2400,980
1401,HL1019,2/17/2018,3,Apple,6500,3640,Recife,19500,8580
1402,HL1020,2/17/2018,5,Motorola,1500,950,Goiânia,7500,2750
1403,HL1010,2/17/2018,4,Apple,1900,950,São Paulo,7600,3800
1404,HL1015,2/17/2018,3,Sony,700,310,Rio de Janeiro,2100,1170
1405,HL1013,2/17/2018,1,Nikon,1550,1040,Belo Horizonte,1550,510
1406,HL1009,2/17/2018,3,Motorola,1400,760,Belo Horizonte,4200,1920
1407,HL1008,2/17/2018,5,Philco,2000,820,Belo Horizonte,10000,5900
1408,HL1001,2/17/2018,2,LG,2600,1380,Fortaleza,5200,2440
1409,HL1003,2/17/2018,3,Samsung,4500,2610,Salvador,13500,5670
1410,HL1005,2/17/2018,1,Canon,1500,990,Belo Horizonte,1500,510
1411,HL1023,2/17/2018,4,Samsung,1500,1010,Curitiba,6000,1960
1412,HL1005,2/17/2018,2,Canon,1500,720,São Paulo,3000,1560
1413,HL1006,2/17/2018,2,Samsung,1400,590,São Paulo,2800,1620
1414,HL1015,2/17/2018,4,Sony,700,390,Nova Iguaçu,2800,1240
1415,HL1023,2/17/2018,1,Samsung,1500,890,Curitiba,1500,610
1416,HL1018,2/17/2018,3,Xiaomi,1200,680,Guarulhos,3600,1560
1417,HL1001,2/17/2018,3,LG,2600,1300,Curitiba,7800,3900
1418,HL1009,2/17/2018,2,Motorola,1400,700,Fortaleza,2800,1400
1419,HL1008,2/17/2018,5,Philco,2000,960,Recife,10000,5200
1420,HL1005,2/18/2018,2,Canon,1500,770,Nova Iguaçu,3000,1460
1421,HL1015,2/18/2018,5,Sony,700,370,Porto Alegre,3500,1650
1422,HL1007,2/18/2018,4,Dell,2300,1040,Recife,9200,5040
1423,HL1005,2/18/2018,4,Canon,1500,990,Fortaleza,6000,2040
1424,HL1007,2/18/2018,3,Dell,2300,1520,Salvador,6900,2340
1425,HL1011,2/18/2018,4,Samsung,2000,920,Salvador,8000,4320
1426,HL1010,2/18/2018,4,Apple,1900,1250,Campinas,7600,2600
1427,HL1023,2/18/2018,3,Samsung,1500,770,Rio de Janeiro,4500,2190
1428,HL1020,2/18/2018,4,Motorola,1500,770,Nova Iguaçu,6000,2920
1429,HL1019,2/18/2018,3,Apple,6500,4360,Salvador,19500,6420
1430,HL1003,2/18/2018,1,Samsung,4500,1800,Curitiba,4500,2700
1431,HL1001,2/18/2018,4,LG,2600,1350,Goiânia,10400,5000
1432,HL1008,2/18/2018,1,Philco,2000,1180,Campinas,2000,820
1433,HL1006,2/18/2018,1,Samsung,1400,840,Recife,1400,560
1434,HL1015,2/18/2018,5,Sony,700,470,São Paulo,3500,1150
1435,HL1005,2/18/2018,1,Canon,1500,990,Nova Iguaçu,1500,510
1436,HL1005,2/18/2018,3,Canon,1500,830,Guarulhos,4500,2010
1437,HL1005,2/18/2018,1,Canon,1500,830,Porto Alegre,1500,670
1438,HL1018,2/18/2018,4,Xiaomi,1200,580,São Paulo,4800,2480
1439,HL1021,2/18/2018,4,Samsung,3000,1320,São Paulo,12000,6720
1440,HL1001,2/19/2018,5,LG,2600,1070,Guarulhos,13000,7650
1441,HL1023,2/19/2018,5,Samsung,1500,830,São Paulo,7500,3350
1442,HL1001,2/19/2018,4,LG,2600,1140,Salvador,10400,5840
1443,HL1001,2/19/2018,5,LG,2600,1640,Niterói,13000,4800
1444,HL1009,2/19/2018,3,Motorola,1400,950,Rio de Janeiro,4200,1350
1445,HL1002,2/19/2018,2,Apple,2500,1430,Salvador,5000,2140
1446,HL1015,2/19/2018,2,Sony,700,470,São Paulo,1400,460
1447,HL1018,2/19/2018,1,Xiaomi,1200,610,São Paulo,1200,590
1448,HL1008,2/19/2018,3,Philco,2000,1020,Fortaleza,6000,2940
1449,HL1007,2/19/2018,4,Dell,2300,1430,Salvador,9200,3480
1450,HL1008,2/19/2018,2,Philco,2000,1380,Fortaleza,4000,1240
1451,HL1008,2/19/2018,3,Philco,2000,800,São Paulo,6000,3600
1452,HL1001,2/19/2018,5,LG,2600,1770,Salvador,13000,4150
1453,HL1023,2/19/2018,4,Samsung,1500,650,São Paulo,6000,3400
1454,HL1013,2/19/2018,5,Nikon,1550,1020,Goiânia,7750,2650
1455,HL1021,2/19/2018,3,Samsung,3000,1770,São Paulo,9000,3690
1456,HL1005,2/19/2018,5,Canon,1500,660,Belo Horizonte,7500,4200
1457,HL1020,2/19/2018,1,Motorola,1500,630,Curitiba,1500,870
1458,HL1008,2/19/2018,1,Philco,2000,1100,São Paulo,2000,900
1459,HL1018,2/19/2018,2,Xiaomi,1200,710,Fortaleza,2400,980
1460,HL1013,2/19/2018,4,Nikon,1550,820,Rio de Janeiro,6200,2920
1461,HL1006,2/19/2018,2,Samsung,1400,870,Fortaleza,2800,1060
1462,HL1001,2/19/2018,1,LG,2600,1430,Recife,2600,1170
1463,HL1015,2/19/2018,3,Sony,700,430,São Paulo,2100,810
1464,HL1019,2/19/2018,2,Apple,6500,3380,Recife,13000,6240
1465,HL1005,2/20/2018,5,Canon,1500,960,São Paulo,7500,2700
1466,HL1009,2/20/2018,1,Motorola,1400,590,Belo Horizonte,1400,810
1467,HL1008,2/20/2018,3,Philco,2000,1020,São Paulo,6000,2940
1468,HL1021,2/20/2018,4,Samsung,3000,1800,São Paulo,12000,4800
1469,HL1012,2/20/2018,4,Dell,5500,2370,Belo Horizonte,22000,12520
1470,HL1001,2/20/2018,4,LG,2600,1070,Porto Alegre,10400,6120
1471,HL1005,2/20/2018,3,Canon,1500,810,Porto Alegre,4500,2070
1472,HL1024,2/20/2018,2,Acer,2400,1200,Salvador,4800,2400
1473,HL1021,2/20/2018,4,Samsung,3000,1890,Rio de Janeiro,12000,4440
1474,HL1012,2/20/2018,5,Dell,5500,2420,Guarulhos,27500,15400
1475,HL1018,2/20/2018,1,Xiaomi,1200,530,Recife,1200,670
1476,HL1023,2/21/2018,5,Samsung,1500,1040,Rio de Janeiro,7500,2300
1477,HL1007,2/21/2018,1,Dell,2300,1270,Goiânia,2300,1030
1478,HL1015,2/21/2018,2,Sony,700,490,Goiânia,1400,420
1479,HL1001,2/21/2018,4,LG,2600,1430,Belo Horizonte,10400,4680
1480,HL1014,2/21/2018,1,Samsung,1100,750,Guarulhos,1100,350
1481,HL1015,2/21/2018,1,Sony,700,490,Porto Alegre,700,210
1482,HL1009,2/21/2018,5,Motorola,1400,830,Guarulhos,7000,2850
1483,HL1019,2/21/2018,1,Apple,6500,3580,São Paulo,6500,2920
1484,HL1009,2/21/2018,5,Motorola,1400,940,Guarulhos,7000,2300
1485,HL1002,2/21/2018,2,Apple,2500,1580,Nova Iguaçu,5000,1840
1486,HL1008,2/21/2018,5,Philco,2000,1180,Recife,10000,4100
1487,HL1015,2/21/2018,3,Sony,700,330,Belo Horizonte,2100,1110
1488,HL1019,2/21/2018,1,Apple,6500,4160,Fortaleza,6500,2340
1489,HL1021,2/21/2018,2,Samsung,3000,1320,Nova Iguaçu,6000,3360
1490,HL1015,2/22/2018,3,Sony,700,300,São Paulo,2100,1200
1491,HL1009,2/22/2018,5,Motorola,1400,560,Belo Horizonte,7000,4200
1492,HL1024,2/22/2018,2,Acer,2400,1220,São Paulo,4800,2360
1493,HL1005,2/22/2018,2,Canon,1500,770,Fortaleza,3000,1460
1494,HL1007,2/22/2018,1,Dell,2300,1130,São Paulo,2300,1170
1495,HL1008,2/22/2018,3,Philco,2000,1040,Fortaleza,6000,2880
1496,HL1001,2/22/2018,4,LG,2600,1200,Recife,10400,5600
1497,HL1001,2/22/2018,2,LG,2600,1820,Fortaleza,5200,1560
1498,HL1024,2/22/2018,3,Acer,2400,1390,Belo Horizonte,7200,3030
1499,HL1002,2/22/2018,4,Apple,2500,1100,São Paulo,10000,5600
1500,HL1005,2/22/2018,1,Canon,1500,830,Salvador,1500,670
1501,HL1024,2/22/2018,4,Acer,2400,1660,Salvador,9600,2960
1502,HL1018,2/22/2018,2,Xiaomi,1200,770,Fortaleza,2400,860
1503,HL1002,2/22/2018,2,Apple,2500,1350,Guarulhos,5000,2300
1504,HL1003,2/22/2018,2,Samsung,4500,2930,São Paulo,9000,3140
1505,HL1021,2/22/2018,4,Samsung,3000,1440,São Paulo,12000,6240
1506,HL1023,2/22/2018,2,Samsung,1500,830,Guarulhos,3000,1340
1507,HL1018,2/22/2018,5,Xiaomi,1200,490,Rio de Janeiro,6000,3550
1508,HL1019,2/22/2018,4,Apple,6500,3840,Curitiba,26000,10640
1509,HL1018,2/22/2018,1,Xiaomi,1200,480,Recife,1200,720
1510,HL1015,2/22/2018,3,Sony,700,410,Recife,2100,870
1511,HL1017,2/22/2018,3,Samsung,5200,2240,Goiânia,15600,8880
1512,HL1007,2/22/2018,3,Dell,2300,1520,Fortaleza,6900,2340
1513,HL1005,2/22/2018,3,Canon,1500,650,Goiânia,4500,2550
1514,HL1015,2/23/2018,5,Sony,700,460,São Paulo,3500,1200
1515,HL1008,2/23/2018,2,Philco,2000,1160,Fortaleza,4000,1680
1516,HL1013,2/23/2018,1,Nikon,1550,670,Rio de Janeiro,1550,880
1517,HL1009,2/23/2018,1,Motorola,1400,560,São Paulo,1400,840
1518,HL1005,2/23/2018,4,Canon,1500,650,Rio de Janeiro,6000,3400
1519,HL1003,2/23/2018,5,Samsung,4500,2480,Salvador,22500,10100
1520,HL1013,2/23/2018,3,Nikon,1550,740,Recife,4650,2430
1521,HL1024,2/23/2018,2,Acer,2400,1220,Nova Iguaçu,4800,2360
1522,HL1023,2/23/2018,3,Samsung,1500,600,Guarulhos,4500,2700
